GSM107847 GSM107848 GSM107849 GSM107851 GSM107852 GSM107853 GSM107854 GSM107855 GSM107856 GSM107857 GSM107858 GSM107859 GSM107860 GSM107861 GSM107862 GSM107863 GSM107864 GSM107865 GSM107866 GSM107867
GRHL1 6.1692755459824 5.95859857340134 6.03236914748078 5.99269754216323 6.0202495848939 6.01833744250513 6.12954944349693 6.02641781404132 5.9678621593819 5.9533634363485 5.89206935556407 5.97804216005322 6.01998009989993 6.02416847873346 6.03352272850049 6.02577123691641 5.94135886181211 5.96281767810337 5.99050321661062 5.99905940846917
C20orf152 6.13769038687493 6.18380399926254 6.07856058908739 6.19757898312122 6.12218767245907 6.19107337620098 6.26588086531989 6.20159386059453 6.00487398343453 6.02351383723613 5.99425383060502 6.0492800350894 6.11976448046059 6.08868508434145 6.21517891358582 6.18585930381547 6.19156606248985 6.17415040133816 6.1878242463747 6.07923450348103
CASKIN1 6.30847181304943 6.26372589846169 6.29647799724497 6.25832812119194 6.29518732392768 6.37026673124763 6.20255892555944 6.19942852939619 6.22206568479883 6.2042338192565 6.38163705488788 6.36923785721648 6.30291166081272 6.18776087543673 6.41186255492115 6.34637533457392 6.47729911600259 6.26475293524875 6.289738975242 6.38275417067099
CACNA2D4 5.97501714234306 5.94200707649673 6.06629847566483 5.96856927768204 5.98520643896182 5.9710327144879 5.93144103360169 5.98655061292151 5.93821203988003 5.93361504491904 5.99086554575246 5.83600855949303 6.11609907343688 5.98823062254046 6.00758529361364 6.0190509705435 5.8873027316741 6.0340519435201 5.9845367250226 5.99024593806988
ARL11 5.53289508604213 5.49080406624825 5.52357928807931 5.50513828704126 5.571029439801 5.54920851919165 5.62953982168302 5.56368251530591 5.6708840719289 5.50396282639256 5.50090978442331 5.53952872143074 5.4526290495082 5.5574314434621 5.48829815138472 5.53208840828761 5.48664953567486 5.52110710133339 5.50880140854443 5.48632090578714
SLC2A13 6.09702375819419 6.11212698208578 6.07627934843624 5.9397971766427 6.06666742259811 6.02982958294215 6.20255892555944 6.08907376142917 6.02151969757654 5.95794681339438 6.04037778870128 6.11961740748732 6.11992735171206 6.08672508734607 6.02330755392044 6.15689259075718 6.0392257915138 6.1235582132018 6.13738109160049 6.20101044806407
NIPA1 7.24683658368565 7.15395022785193 7.2465748491019 7.02342268714449 7.27160434017972 7.23170710813966 7.28244046667133 7.31435792977324 7.27570133694444 7.22602288549615 7.35120694593651 7.38494397492938 7.09233751792657 7.30201037374316 7.16629417122615 7.01675027553598 7.12717799443167 7.21051648333229 6.99025955929187 7.2061564298439
MGC16703 6.52706259213278 6.31670578684674 6.62934525676284 6.91842945827943 6.49241137796013 6.75885938530351 6.46856344948595 6.55814709470086 6.33458155629421 6.41454415322997 6.38163705488788 6.4557331485106 6.61120569386523 6.28218170221173 6.71766544447955 6.43253412850417 6.69458795637925 6.49718093272616 6.31024806292644 6.46570426027712
CARD16 5.74946628833264 5.69449871579634 5.70481402451884 5.68762752211534 5.70648103857357 5.59799226759991 5.80387667235675 5.7596989932436 5.7380002312705 5.76986144340716 5.64728033001427 5.71611132177751 5.6736743370799 5.64756191049149 5.73858190577147 5.74775483536504 5.66534908650217 5.67791288820857 5.80187346029567 5.71687111216025
CARD16-CASP1 5.9022675429853 5.96500522288731 5.6663498207944 5.72023059686214 5.94948335768463 6.00706514300796 5.75882391252791 5.90589419676341 5.9384933415956 5.95794681339438 5.92926230819041 5.81758042550512 5.54095439464523 6.02252291402038 5.5234728677964 5.73677241948929 5.65755875597543 5.76789900631663 5.83169235844471 5.63992489034226
DUSP19 5.82187625406469 5.72481188075548 5.7680357301471 6.01422225736281 5.84836112172636 5.93653389236016 5.90406791566238 5.76942773218782 5.96670302960383 5.8463140891143 5.8337652080422 5.85443669348095 5.91031669258565 5.67812484221498 5.95112482006886 5.91495716237163 5.83070413888669 5.90365925595935 5.88735265501796 5.92429863132146
CYB5D1 6.78350836762835 6.91484628037637 6.79448516140055 7.06529539960861 6.89231502183804 6.93097132652985 6.89158767462645 6.80292931394132 7.056917361453 6.74461441358614 6.96848441747647 6.74704188692624 6.67092543899181 6.96648965896472 6.92591668775297 7.05992430865563 6.71840854673686 6.81997175485653 6.78117279019642 6.78754841454041
NMNAT2 6.23612296980487 6.1220490731685 6.15298426946919 6.30845140769987 6.12183255205398 6.13106723156557 6.19123565454552 6.0202600609504 6.04429060207971 6.17847318637094 6.22678442730365 6.17864737405341 6.13036439212678 6.10691587619391 6.13612392960187 6.1477404497886 6.07399851370006 6.23725208338405 6.13573548279723 6.12981974380618
SLC4A1 6.22446889288047 6.30205292533353 6.26161254566979 6.50184972359732 6.34709774149919 6.3926884934662 6.24885275300475 6.33048193691266 6.29908088108744 6.27278180218022 6.17680589007236 6.336006548038 6.33404549634218 6.25446849933074 6.38120972027296 6.22225904312921 6.31099154160813 6.38823670140812 6.33044820479322 6.31649574502953
CREG2 5.79405191624689 5.82573609912667 5.99471969587487 5.83418678456139 5.82193294113878 5.86237652028809 5.81868728145832 5.94865782402776 5.65620813894815 5.93083792723912 5.92926230819041 5.97648851145096 6.09808561670332 5.88485436520037 5.7388651106864 5.78996686173593 6.00348619875307 5.98755120201416 5.83169235844471 5.74992655834193
RXFP1 5.64626246570885 5.77615630824127 5.71808845710097 5.74957453294274 5.82193294113878 5.70154322486964 5.8477125523274 5.64493350320293 5.65620813894815 5.69340879770002 5.80886949640286 5.70100153430507 5.69440106288234 5.83588224105658 5.70999458747237 5.73677241948929 5.68037285976945 5.61802418024549 5.80303567328191 5.66822153496269
SPEF2 6.28866822003546 6.31670578684674 5.99471969587487 6.19574323276916 5.87431388283729 6.20006529592745 6.06101919807417 6.0698318416398 6.04816627295186 6.11070161106035 6.04037778870128 6.34354159076833 6.07590812436947 6.16811185531032 6.04658762869113 6.29209688617543 6.18992616008735 6.19588217604448 6.26893412878487 6.18151052130495
CEP170-CEP170P1 7.48981356556541 7.66745603268202 7.39693350070609 7.67507529536312 7.61991676975778 7.77999133227461 7.59201005957136 7.6355890402376 7.69103854622719 7.72405657800185 7.62604863027525 7.81349894368841 7.57566582041119 7.5939401515883 7.39860635979374 7.4879315167205 7.58558341847028 7.6218236088913 7.43833382089737 7.47786290112972
DTD1 7.16954965915577 7.09176640823966 7.13606967551187 7.13202028972436 7.02875523389138 7.35130808511125 7.28496266392409 7.37905449218139 7.15650795307472 7.20236873789757 7.19824807466228 7.33848511620673 7.23271963577474 7.28103387513949 7.41498552797491 7.01392643453326 7.13271738676697 7.44050343243976 7.29819184457158 7.12471011280713
CASC4 6.2482263815032 6.29926110577619 6.27935868535607 6.50195277929854 6.27584547186089 6.27819872146998 6.28974927395643 6.10806242129533 6.2452818192325 6.18141307713951 6.36465408254179 6.13467832516977 6.2244352578525 6.22627386573366 6.15766593669439 6.11581554084853 6.29713932719195 6.21341052969366 6.20465653537732 6.16174341628174
FGF1 6.07406923610993 6.07160050331015 5.90827161125022 5.9397971766427 6.06666742259811 6.05224040008742 5.90406791566238 6.03056055295739 5.9384933415956 5.87504244275328 6.04037778870128 5.87251766094727 6.14144334421787 6.02252291402038 5.9262384231994 6.02997702464229 6.00348619875307 5.98755120201416 6.06681443021714 6.1007632131979
ARPP21 5.79986935890967 5.74979847579202 5.66249279752551 5.71901134395847 5.79090531675592 5.69707061999741 5.77204063000575 5.78009264100044 5.75620453590013 5.7253137955575 5.7706438097867 5.80745242886164 5.6736743370799 5.67571300840778 5.69526455470942 5.74869378367479 5.7794893781469 5.79143151812114 5.741114554369 5.83969173573421
RHOXF1 6.34728168565361 6.44915289921413 6.45734768601775 6.23776668049923 6.38818820931918 6.52249113817339 6.41138633466646 6.42818741847068 6.37724070325339 6.24882011502683 6.29464951846809 6.24981961312516 6.28368911256007 6.26378543571768 6.2407546321992 6.449165210467 6.42422234581907 6.26475293524875 6.37008198388507 6.36557608677513
ADAMTS17 6.14186536861232 6.07160050331015 6.13455906237264 6.25832812119194 6.06666742259811 5.91223584603365 6.10975837922084 6.08907376142917 6.10002691671283 6.08633940244483 6.16332060643757 6.02579280575258 6.05338439082469 6.18776087543673 5.9755892070284 6.11581554084853 6.15777122159493 6.21341052969366 6.01777644149865 6.23923699023999
SNHG7 8.19593404141453 8.27161846416404 8.25872927592272 8.20055445040667 8.23441599423841 8.23556364907484 8.15491444612883 8.25493386897759 8.15605012493142 8.23093987968748 8.0698710108473 7.98336934339447 7.93752696211433 8.04419955198876 7.85560088953947 7.70576436542318 7.83149485332978 7.87922877939912 7.80824997971494 7.96235713734984
DHH 6.05074358182904 6.00859288996261 5.93037408408017 6.10783570044971 5.99750506901619 5.96042948604696 5.98467680725976 5.86182420199449 5.78852575468635 6.08633940244483 5.85823859812404 5.92543947150862 5.69440106288234 5.86057608203018 5.79492872479149 5.78996686173593 5.85095621593295 5.88190126084106 6.01777644149865 5.72320239339
ABRA 5.66896856049503 5.67085982441926 5.67656153402285 5.66846856971552 5.7371219508037 5.59476819608497 5.66076742410492 5.72437920853154 5.63782204822302 5.58948926773945 5.58512553874481 5.66582946872165 5.63208963436727 5.68077566923699 5.65920079629395 5.58672759715199 5.67161984565945 5.67791288820857 5.75516383036251 5.63538266663573
KLHDC1 5.56930671550865 5.71104927380663 5.51384369090273 5.52403906943179 5.58557588647229 5.65410386923231 5.58513888074058 5.6943749294999 5.7924241381309 5.70278488060061 5.66759558042213 5.71683053711276 5.83553138249743 5.7238783515074 5.74490572028271 5.7547985640675 5.87153295380754 5.66227482976248 5.81499625248214 5.70248412511036
RICTOR 7.41030746646839 7.45943083908536 7.58829745726351 7.45684199947712 7.72385598952873 7.65206206124847 7.78348599405641 8.00816507620699 7.62278195405493 7.62433694510099 7.87578423825638 7.68688854907181 7.45227877779019 7.72844534634092 7.44992429988902 7.53555334830753 7.58820717358086 7.47544297573872 7.53814691862678 7.57436702992928
PCDHGA4 5.61479698533904 5.72481188075548 5.6663498207944 5.74957453294274 5.65231096046863 5.70154322486964 5.78906606325518 5.72091139277459 5.75656654694308 5.69340879770002 5.8337652080422 5.74091703745151 5.60430454248214 5.81075836882634 5.76716922407058 5.70942115975224 5.96683871669193 5.81458634249113 5.74395601015962 5.77616469462995
NETO1 6.09630447522068 5.96432622025488 5.98322493393649 6.04999467019238 6.11099976517425 6.03998984596142 5.9710083812381 6.13605521497993 6.12505738963833 6.10887902238412 6.07024851530912 6.01711948414945 6.11927564595985 5.96562687972031 6.11425538570851 6.14380821514941 6.12248230297584 6.10477388681749 5.97981536499871 6.11077582242864
WWP2 6.59230294986708 6.47980186042205 6.54930062969824 6.44971551992651 6.59692641666402 6.49586399648685 6.38532723421325 6.61329096933968 6.53741309804064 6.57295809257707 6.5244353117906 6.29836728388969 6.52730649091427 6.53775105219387 6.40586343673096 6.58679786289217 6.2792629432491 6.69595332608092 6.41259883872363 6.48375333829834
ST7L 6.5993773708613 6.47032982308726 6.60303574706198 6.63897251869169 6.63193935638957 6.54728803686889 6.51442035983581 6.50847250418124 6.68599789417651 6.59641252960051 6.50777087295556 6.6135163455273 6.54238405194609 6.64668110011952 6.66717980326707 6.51809031213477 6.60688581759744 6.4676050295903 6.49153807338105 6.48336379123284
C2orf15 5.51606086692537 5.52918752695909 5.88582525563365 5.56382952857252 5.73961331172476 5.64368490333343 5.69636870768409 5.7930874934709 5.75656654694308 5.69340879770002 5.70475452549746 5.63897805451178 5.75148408936806 5.70564496164831 5.7388651106864 5.53343859438123 5.58686858011974 5.50869358321311 5.83169235844471 5.61106214033558
KCNH8 5.76568039297271 5.61629309969047 5.71808845710097 5.65968916945211 5.62199539823049 5.70154322486964 5.69636870768409 5.64493350320293 5.69044249953131 5.78708208704828 5.64973685293828 5.81758042550512 5.69440106288234 5.81075836882634 5.65046033496706 5.81584622495054 5.76818420611401 5.74397628163457 5.7737982325908 5.87659087233628
MCF2L 6.34541835934654 6.27337366249701 6.27048816037579 6.22097618721831 6.2435602158443 6.16668344364347 6.28586239203845 6.16624960463166 6.22130596182605 6.23060142404385 6.2166173741632 6.18573395701993 6.20355066666066 6.20508699821048 6.37132435462714 6.26045811844124 6.12449963838238 6.25431175423413 6.28603286575603 6.19637840570294
SLCO6A1 5.9022675429853 5.80115917027238 5.8630241475117 5.91411046755396 6.06666742259811 5.98393574166115 5.81868728145832 5.94865782402776 5.81979232359284 5.93083792723912 6.12349249338088 5.74091703745151 5.88502941419335 5.83588224105658 5.87513954605754 5.93870643057885 5.78932664587694 5.96703109593075 5.9143977186267 5.72320239339
C3orf48 5.58262993150352 5.5878382613203 5.52825270302022 5.65968916945211 5.59102913600837 5.55229963186638 5.66409708102738 5.56473095264925 5.69044249953131 5.66078226169628 5.56306457569277 5.57416794561051 5.57297714829154 5.56247387240601 5.65046033496706 5.4366827748147 5.43416374203185 5.50869358321311 5.58471790084082 5.55154442518996
KLC3 6.77494270373432 6.58492683997864 6.75850435904501 6.66483668451352 6.57385816858656 6.61572509632499 6.61080557498398 6.58550345059137 6.51733443240892 6.61519142732407 6.76487988287837 6.65691157734856 6.61120569386523 6.6369142750978 6.41186255492115 6.67804436083129 6.63743827648139 6.58059122677175 6.66898799412649 6.51327750280107
CIB3 6.22742224708987 6.12905861850409 6.27564898335716 6.20715332383525 6.30134834140716 6.33585009884195 6.12954944349693 6.20007105947891 6.17412094928089 6.28984583218649 6.00547409163694 6.19177078577208 6.25162411057802 6.0804612138695 6.3633235481136 6.37200289608332 6.15349696054871 6.23586924372332 6.07280082599345 6.34802492579369
CADM2 6.02703459705291 5.92005955054715 5.81631154248499 6.10783570044971 5.73961331172476 5.96042948604696 5.90406791566238 5.99019030693994 5.96670302960383 5.98455570327682 6.06160965302928 5.97648851145096 5.88502941419335 5.9553301004505 5.87513954605754 5.84126953981159 5.94815987038625 5.92509398508176 5.85979091043172 6.03709134199568
C9orf66 5.76311521812081 5.82243571565131 5.81996912506024 5.84468585479272 5.91104763252334 5.93330751632018 5.88957679296455 5.92170865421588 5.84240709692354 5.80142128394601 5.85823859812404 5.80130375668039 5.90682400890708 5.78517223901745 5.87302677243018 5.8772763277647 5.7656645378512 5.83577913113799 5.95256454825831 5.8252842497152
HDAC9 6.25031514233928 6.23412594090369 6.19226509602033 6.16806978192996 6.19784188872945 6.22348846830882 6.2308038631645 6.32853318597601 6.37672675712808 6.21821108797418 6.30854672732587 6.31205573715782 6.40426037226067 6.14102392136846 6.40907241354558 6.44764743764815 6.46742367012944 6.15284473365576 6.33462859218362 6.19637840570294
SLC16A11 6.43857523785429 6.43585199222988 6.45758650679504 6.48544972772291 6.47908819180212 6.44052619260468 6.58111853754574 6.26056090827718 6.5996585767683 6.51163168968285 6.58625372188544 6.56347831907291 6.49185438130081 6.3112375187482 6.34338559421766 6.4897421793584 6.59169901413594 6.4205655916147 6.32567035739793 6.60854583769273
TMEM67 5.82187625406469 5.92005955054715 5.88582525563365 5.74957453294274 5.87431388283729 5.81073223719691 5.95830445255184 5.88402746441384 5.96670302960383 6.03634496762873 5.97474049038066 5.83612624823924 5.95959921413536 5.81075836882634 5.99964565787477 5.93870643057885 5.91006063885085 5.94621491328103 5.99261789644636 5.90064194108847
HS6ST2 8.25817457261387 8.2382958321558 8.18910672762534 8.05593982101571 7.96604785632377 8.04874898808191 8.06956016686674 8.18415761266205 8.40879475126274 8.2258154896705 8.31975821481439 8.34071212712834 8.15388816260398 8.24622152405912 8.41447847858975 8.17328730090509 8.2088363112637 8.05511224873396 7.84906793058354 7.95645632749564
CAMKK1 6.64623380696744 6.73845848881578 6.71147634277617 6.76658199096969 6.89767234062591 6.7053713850394 6.64389847377372 6.63601209597854 6.72331862693208 6.70325072005861 6.76368554109164 6.74580504086542 6.67806380134858 6.68501754685458 6.76634470005844 6.82777403160907 6.66979511529077 6.68128451337273 6.78650519806582 6.68154314530066
ZNF625 6.00292947203597 6.09200603811466 5.99471969587487 5.96503454137469 5.99750506901619 6.07430841274731 6.10975837922084 5.86182420199449 5.880363257692 6.13465925445757 6.04037778870128 6.07346768445107 5.93516837491533 6.06564022509627 5.79492872479149 6.02997702464229 5.81016372514114 5.88190126084106 5.94094511660958 5.99302668835635
ZNF563 5.70720662823875 5.94270740515527 5.93037408408017 5.98983801251034 5.71109549987244 5.86237652028809 5.8477125523274 5.76942773218782 5.90972105015623 5.95794681339438 5.88230375582733 5.8903748312895 5.85929099718149 5.97807719474668 5.90091520151878 5.98506335914946 6.0392257915138 5.76789900631663 5.94094511660958 5.94757366804037
LIN9 5.70720662823875 6.02990264063998 5.81631154248499 5.80653041886075 5.84836112172636 5.83678544969822 5.66409708102738 5.88402746441384 5.96670302960383 6.03634496762873 5.8337652080422 6.08901552990731 6.05338439082469 5.97807719474668 5.90091520151878 5.81584622495054 5.87092793921323 6.06683188946538 5.96701283355107 5.97047917015229
CLEC4D 5.98942133496265 5.97263451520962 5.99410941779905 6.08481191447464 5.99731176351717 5.97218261385406 5.92914414060096 6.00697830902937 5.85007779064242 5.99477464842237 5.91724217259271 6.00954454027149 5.95776642377782 5.90795309124034 6.00914433822502 5.9953133059977 5.94766972816106 5.86984016378644 5.96678150652797 5.94581413407396
SLC25A27 5.70720662823875 5.77615630824127 5.74327822824328 5.98983801251034 5.87431388283729 5.72962491463908 5.66409708102738 5.74537349105641 5.85039563968106 5.69340879770002 5.73149608433576 5.63897805451178 5.75148408936806 5.78518922234289 5.76716922407058 5.68154134239905 5.68037285976945 5.79143151812114 5.80303567328191 5.69597385382297
GPRC6A 6.30847181304943 6.18991675127641 6.41094176271458 6.19574323276916 6.49241137796013 6.13855664444865 6.33144489055162 6.16357338963955 6.29062250063328 6.13465925445757 6.29464951846809 6.26358702514666 6.2244352578525 6.40477839277684 6.338307573921 6.29209688617543 6.35500675009383 6.29799342828499 6.46460064898991 6.16174341628174
RAET1E 6.09702375819419 5.96500522288731 5.9521430518053 5.98983801251034 6.02092952023901 5.91223584603365 5.90406791566238 5.96957351233125 6.12527451178532 6.01068270684353 6.08253358435909 5.77975788414714 6.03050343336229 6.00047120129519 6.13612392960187 6.11581554084853 6.00348619875307 5.85981009986147 5.99261789644636 6.14170170980598
SLC44A5 5.61444619860618 5.58669254821403 5.76782688830403 5.64406374971065 5.7760594937253 5.64247611383377 5.74337907584793 5.61869160401151 5.68885410257065 5.708655370237 5.60697918865532 5.64915920633703 5.72209501884831 5.56121656531199 5.57160937266619 5.65053641110254 5.65093109915457 5.74074252073419 5.61650024148532 5.69571196417635
ZNF417 5.67705632260058 5.49894313006402 5.46908703070442 5.56382952857252 5.49393090676107 5.52050465359807 5.63108704654817 5.5086734266003 5.58520159691473 5.59322863866469 5.59253766948272 5.63897805451178 5.508204711593 5.5009752564438 5.61974587753597 5.68154134239905 5.53774116172676 5.48001550583011 5.58471790084082 5.58161017146058
ZNF781 5.9714021159204 5.60150423846223 5.77933788361234 5.81280882853605 5.86855919037048 5.6682497581477 5.69069910857013 5.70200242093777 5.56583016344177 5.70724144182414 5.87644762001913 5.85527303728828 5.76973645869873 5.82069039699861 5.95459205525 5.94659486061407 5.75805229776023 5.73891714005348 5.78485301324132 5.91013905348243
HELB 5.79405191624689 5.84990136355271 5.90827161125022 5.96503454137469 6.13266533893371 5.86237652028809 5.98467680725976 5.94865782402776 6.22206568479883 5.95794681339438 5.85823859812404 5.97648851145096 5.95959921413536 6.08672508734607 5.9755892070284 5.89081039669075 5.96683871669193 6.04741639964021 5.9143977186267 6.01522724011842
SEC62 7.95314098441242 8.19178345729437 7.8952885564986 8.05005523718976 8.11497651133105 8.06537166089416 8.08792267781874 8.10129452033638 8.33496800283883 8.49929624778945 8.36742634486859 8.62027164698751 8.31877425937291 8.4552167685022 8.42339857992233 8.49095766423619 8.45361988010618 8.35272108585738 8.48036560571951 7.9621816578556
TRDN 5.64626246570885 5.671572556868 5.63976766643546 5.6902774205794 5.62199539823049 5.81073223719691 5.63108704654817 5.67070660599072 5.75656654694308 5.6274007966 5.75775098773447 5.79879309508531 5.60430454248214 5.73264994857698 5.9262384231994 5.68154134239905 5.85095621593295 5.79143151812114 5.68235337146469 5.66822153496269
SOCS4 6.8443851792463 6.76204083733003 6.70326647982327 6.86721123786946 6.9903457341093 6.85109622439177 6.88334355493369 6.93629399783495 6.92557018163515 6.87575150336817 6.88688478134925 7.16503265950452 7.05763549326355 7.25738640907248 7.07418091912285 7.04790687397483 7.15625282942417 7.04511724296566 7.15750100184268 6.97410481384023
C8orf31 6.07406923610993 5.92005955054715 6.29647799724497 6.13031982173213 6.13266533893371 6.07430841274731 6.20255892555944 6.16357338963955 6.22206568479883 6.11070161106035 6.23982272829148 6.04186011590071 6.14144334421787 6.22627386573366 6.19980835501287 6.29209688617543 6.22138003425724 6.21341052969366 6.06681443021714 6.34819099982766
ZNF547 5.78052233776461 5.69745502940825 5.77189931159618 5.6593578752743 5.85146606338444 5.70126449794649 5.70521174400467 5.65782005459682 5.77254615081471 5.72220141870518 5.73742071265503 5.79680749126219 5.75039767119845 5.68872825281556 5.72269452987928 5.77196126652163 5.95915875714712 5.82056089688285 5.66644506087899 5.68209769439283
SIM1 5.70720662823875 5.87366852710908 5.8630241475117 6.01422225736281 5.84836112172636 5.78419988442901 5.8477125523274 5.88402746441384 5.81979232359284 5.87504244275328 5.90597407685095 5.8903748312895 5.77920040224537 5.81075836882634 5.90091520151878 6.02997702464229 5.81016372514114 5.98755120201416 5.96701283355107 5.90064194108847
PROM2 6.40360652648437 6.54107342399138 6.66932137945076 6.41305167838798 6.40609002891287 6.6601758464728 6.67699137256346 6.42818741847068 6.45895171598408 6.74536997246027 6.60052697813041 6.54862430881473 6.71530588904222 6.54848986570505 6.86898369851002 6.8631781853566 6.73873170252127 6.53948879195036 6.5704107217174 6.66139823842759
TLR4 5.78052233776461 5.82971938231523 5.72405574270515 5.81876632801767 5.74571798788863 5.75222019762961 5.63155373170526 5.77541384998317 5.83886391826235 5.78676525979404 5.75762258252543 5.61514332105121 5.76628818121345 5.7115249772181 5.75105674641038 5.77056677794343 5.68633884601574 5.65528295290413 5.74364084494811 5.73420622148494
TSNARE1 6.43025782692544 6.39248618030858 6.33838441866882 6.44927210629581 6.44966389568472 6.23966087950427 6.37183087382673 6.39764577441997 6.28629402690731 6.3360936627545 6.31149244084987 6.51375155934829 6.33100021401739 6.27274895432631 6.39370816627894 6.33522579698739 6.44397072551894 6.3930248228459 6.32991047956353 6.37355125275608
CAPN13 6.28866822003546 5.72481188075548 6.05631760289341 6.13031982173213 5.99750506901619 5.86237652028809 5.95830445255184 5.92743444810845 5.85039563968106 6.06155873030548 5.75775098773447 5.99311119711462 5.95959921413536 5.97807719474668 5.90091520151878 6.05192018141654 6.25216276267987 5.85981009986147 5.83169235844471 6.01522724011842
STMN1 7.50705534435192 7.38277823416805 7.37292448401486 7.66740812149017 7.47479177864912 7.44096794152411 7.75409394955916 7.37840170210314 7.53021841968224 7.61757815414522 7.40300271248637 7.73661141627243 7.42590254887677 7.34544693343674 7.50327635808671 7.73850756975863 7.34977044024701 7.34799349411693 7.31182419740516 7.48583427016666
SIGLEC10-SIGLEC12 6.28866822003546 6.36780884669897 6.17214406421211 6.03820121188518 6.21621363304907 6.21999892175646 6.31074770662102 6.19942852939619 5.99437169431578 6.11070161106035 6.14354398374691 6.10439760507056 6.18353597912049 6.08672508734607 6.2407546321992 6.29209688617543 6.23685349690621 6.26475293524875 6.22640215385307 6.25797702861652
SIGLEC10 6.22757224080636 6.29926110577619 6.26203379327364 6.1742633912707 6.4412407395403 6.47351283838251 6.46856344948595 6.21702738424155 6.41867461658799 6.27060697029706 6.43141844325731 6.4557331485106 6.26420698312651 6.16811185531032 6.28057079829661 6.46560675782429 6.52849230364153 6.42378820647046 6.31024806292644 6.43309427737134
RFX4 5.87572082831317 5.80030692645012 5.82423127059057 5.6593578752743 5.6959621360967 5.74782242441578 5.80204981095727 5.69515349712967 5.63010068417749 5.65737794992286 5.66040778171362 5.66731805492642 5.66498963545125 5.74590434105216 5.7627999405123 5.65887419578996 5.62221366804758 5.784601807616 5.8587166959543 5.78211176083186
WFIKKN1 6.80313472307965 6.85942936399059 6.83079058476691 6.82503225686815 6.87315075111011 6.86394779179832 6.77090326002392 6.71500635205655 6.84062362025694 6.80630392977678 6.7255134056804 6.85178363816829 6.53196309275989 6.78616438328262 6.77454341995329 6.76031233994742 6.91259170950602 6.7701820428543 6.79074871966369 6.8828142389894
SENP1 7.17324322720058 7.36974417035683 7.15619439254777 7.22454905117446 7.2241177421572 7.5018166192417 7.17642717348241 7.27335540206065 7.30562903610215 7.23297405022038 7.29453132339266 7.29006786357674 7.25174109980648 7.28564067597073 7.16396125548677 7.02570168215607 7.12025317177072 7.29751243800805 7.29602343967451 7.2054681923552
KLF14 6.10838365406586 6.10712847016761 6.11423083355276 6.03800519293119 6.14333785191442 6.03822316460124 6.03513570217388 5.97899750053292 6.04719930551431 5.99761920506017 6.02863703736987 6.04875440109259 5.92755426330742 5.95368863961038 6.04492229636845 6.10440638608686 5.96752348955164 6.06719386584071 5.96697741291752 6.09941737913871
NXNL2 5.67705632260058 5.671572556868 5.498973134723 5.74957453294274 5.73961331172476 5.86237652028809 5.72793423916795 5.64493350320293 5.58520159691473 5.81700204081036 5.73149608433576 5.63897805451178 5.77920040224537 5.67812484221498 5.58836329420219 5.86625260101808 5.74672732292911 5.66973180756394 5.71348345730542 5.72320239339
BRS3 6.1436711914198 6.04119728966486 6.01131845679968 6.07314312214227 5.98797165301695 5.92660719394387 6.03628401046444 5.98303914529409 5.95204637223601 5.96569461599667 5.99273107146366 5.99609520864909 6.03171077067618 6.12525186601957 6.00328046634565 5.9928201713509 6.08868595928754 5.97518933038536 5.97818818122292 5.98175292925432
NCRNA00205 6.2685890030219 6.38444870989909 6.58822978669761 6.3377630683778 6.38818820931918 6.45681013570844 6.50546020617593 6.19942852939619 6.33458155629421 6.354606172361 6.16332060643757 6.20771110698461 6.41316015840306 6.26378543571768 6.06949800907416 6.48186304192431 6.39693328224658 6.34646083737412 6.37008198388507 6.23923699023999
TMX3 6.78324769039467 6.78130557366785 6.75934528648366 6.71876314648887 6.75106439536679 6.89736513905972 6.96477016240183 6.96589940008405 7.10295576512347 7.20928493419471 7.08566035251897 7.22339353035634 7.3259156114847 7.2927348284982 7.31940339302707 7.1907462918699 7.33779080974886 7.10419068156145 7.3387632487026 7.17794063342585
ZNF396 5.79405191624689 5.89705049388027 5.71808845710097 5.77833351846483 5.65231096046863 5.75717043762607 5.78906606325518 5.83927388922629 5.69044249953131 5.75652847877772 5.67750792945566 5.74091703745151 5.69440106288234 5.73264994857698 5.82216417553461 5.68154134239905 5.72494650202929 5.66973180756394 5.74395601015962 5.74992655834193
SLC26A7 5.79405191624689 5.80115917027238 5.69245105360235 5.6902774205794 5.65231096046863 5.88752155851694 5.8477125523274 5.88402746441384 5.69044249953131 5.81700204081036 5.78353663183893 5.83612624823924 5.88502941419335 5.9553301004505 5.8488949959969 5.65311213635251 5.85095621593295 5.92509398508176 5.83169235844471 5.8272514186085
SNX18 8.97733821528106 9.09718873767645 9.0141607831765 8.90707423794242 9.04650900824544 9.04014194411248 9.11738383888529 9.09374483571647 9.06228083334105 9.1578267472032 9.01618869131476 9.00676240602326 9.08226556058271 9.13443747538748 8.99156605998146 8.83140344848469 8.93439074683225 9.0702284038985 9.18935444606748 9.03124529599993
FBXO39 5.9022675429853 6.18991675127641 6.2444983235066 5.86132294993497 6.40609002891287 6.159352265817 5.98467680725976 6.42818741847068 6.10002691671283 5.558227421068 6.38163705488788 6.00954454027149 6.39536058611827 6.33600359184927 6.06949800907416 6.32850845981368 6.32636315274941 6.26475293524875 6.26893412878487 6.39973012304953
